Regionalschluessel;Name;Breitengrad;Laengengrad
081255011059;Löwenstein;49.095275;9.391233
081255011110;Obersulm;49.132079;9.387272
081255012001;Abstatt;49.07234;9.308694
081255012008;Beilstein;49.05401;9.352853
081255012046;Ilsfeld;49.057772;9.254518
081255012098;Untergruppenbach;49.094122;9.307034
081255013061;Massenbachhausen;49.181144;9.033856
081255013086;Schwaigern;49.13852;9.029867
081255014021;Eberstadt;49.182842;9.32586
081255014024;Ellhofen;49.145875;9.324489
081255014057;Lehrensteinsfeld;49.123136;9.324692
081255014102;Weinsberg;49.15379;9.300984
081260011011;Bretzfeld;49.156684;9.438722
081260072072;Schöntal;49.348851;9.531261
081265001047;Kupferzell;49.219222;9.696843
081265001058;Neuenstein;49.218485;9.596561
081265001085;Waldenburg;49.16958;9.640156
081265002020;Dörzbach;49.374055;9.717244
081265002045;Krautheim;49.387863;9.635772
081265002056;Mulfingen;49.345824;9.801584
081265003039;Ingelfingen;49.32159;9.678774
081265003046;Künzelsau;49.27695;9.731008
081265004028;Forchtenberg;49.283197;9.533077
081265004060;Niedernhall;49.278318;9.61323
081265004086;Weißbach;49.312699;9.600887
081265005066;Öhringen;49.21043;9.501428
081265005069;Pfedelbach;49.153364;9.534226
081265005094;Zweiflingen;49.253921;9.508459
081270008008;Blaufelden;49.303403;9.96618
081270052052;Mainhardt;49.086658;9.57058
081270075075;Schrozberg;49.350711;10.001546
081275001009;Braunsbach;49.205957;9.790098
081275001086;Untermünkheim;49.167799;9.730704
081275002014;Crailsheim;49.131062;10.055459
081275002073;Satteldorf;49.183548;10.092387
081275002103;Frankenhardt;49.077392;9.995577
081275002104;Stimpfach;49.068748;10.122756
081275003101;Kreßberg;49.136006;10.191047
081275003102;Fichtenau;49.072274;10.206935
081275004032;Gerabronn;49.245271;9.916809
081275004047;Langenburg;49.257239;9.855836
081275005043;Ilshofen;49.173876;9.898277
081275005089;Vellberg;49.10691;9.905038
081275005099;Wolpertshausen;49.164598;9.852577
081275006023;Fichtenberg;48.985342;9.711935
081275006025;Gaildorf;49.002784;9.775092
081275006062;Oberrot;49.021509;9.654198
081275006079;Sulzbach-Laufen;48.957645;9.855366
081275007012;Bühlertann;49.032665;9.930234
081275007013;Bühlerzell;48.995437;9.930354
081275007063;Obersontheim;49.04758;9.85964
081275008046;Kirchberg an der Jagst;49.202914;9.977201
081275008071;Rot am See;49.265681;10.060498
081275008091;Wallhausen;49.224805;10.085922
081275009056;Michelbach an der Bilz;49.068958;9.767434
081275009059;Michelfeld;49.115162;9.646669
081275009076;Schwäbisch Hall;49.110971;9.760968
081275009100;Rosengarten;49.060603;9.707049
081280020020;Creglingen;49.453269;10.068415
081280039039;Freudenberg;49.744318;9.36478
081280064064;Külsheim;49.672925;9.507373
081280082082;Niederstetten;49.402856;9.937149
081280126126;Weikersheim;49.482829;9.912068
081280131131;Wertheim;49.743224;9.522525
081280139139;Lauda-Königshofen;49.555411;9.714604
081285001006;Assamstadt;49.429249;9.67961
081285001007;Bad Mergentheim;49.454741;9.773722
081285001058;Igersheim;49.528757;9.84675
081285002014;Boxberg;49.490183;9.635083
081285002138;Ahorn;49.491831;9.546018
081285003047;Grünsfeld;49.616992;9.765188
081285003137;Wittighausen;49.613051;9.829629
081285004045;Großrinderfeld;49.67939;9.771696
081285004061;Königheim;49.595961;9.564595
081285004115;Tauberbischofsheim;49.622638;9.65542
081285004128;Werbach;49.688619;9.659928
081350010010;Dischingen;48.703698;10.400913
081350015015;Gerstetten;48.618998;10.045412
081350020020;Herbrechtingen;48.613632;10.156694
081350025025;Königsbronn;48.739028;10.103236
081350032032;Steinheim am Albuch;48.690052;10.037709
081355001016;Giengen an der Brenz;48.618408;10.24199
081355001021;Hermaringen;48.598006;10.26534
081355002019;Heidenheim an der Brenz;48.708215;10.186938
081355002026;Nattheim;48.71364;10.272099
081355003027;Niederstotzingen;48.546697;10.224695
081355003031;Sontheim an der Brenz;48.553796;10.280311
081360002002;Abtsgmünd;48.912268;9.961617
081360027027;Gschwend;48.933301;9.754619
081360042042;Lorch;48.797329;9.677818
081360045045;Neresheim;48.78202;10.328717
081360050050;Oberkochen;48.780968;10.100393
081365001021;Essingen;48.793151;10.020536
081365001033;Hüttlingen;48.900282;10.090772
081365001088;Aalen;48.836115;10.121782
081365002010;Bopfingen;48.859271;10.343444
081365002037;Kirchheim am Ries;48.881045;10.403624
081365002087;Riesbürg;48.841805;10.428691
081365003003;Adelmannsfelden;48.960263;9.968294
081365003018;Ellenberg;49.014167;10.219591
081365003019;Ellwangen (Jagst);48.964057;10.18122
081365003035;Jagstzell;49.029159;10.120491
081365003046;Neuler;48.93552;10.052923
081365003060;Rosenberg;49.010275;10.029956
081365003084;Wört;49.030447;10.268748
081365003089;Rainau;48.920681;10.150764
081365004038;Lauchheim;48.869149;10.259287
081365004082;Westhausen;48.8899;10.208662
081365005020;Eschach;48.896582;9.857149
081365005024;Göggingen;48.859252;9.894576
081365005034;Iggingen;48.835317;9.883579
081365005040;Leinzell;48.850283;9.871112
081365005049;Obergröningen;48.902638;9.909807
081365005062;Schechingen;48.873944;9.927293
081365006007;Bartholomä;48.744503;9.963645
081365006009;Böbingen an der Rems;48.817583;9.920502
081365006028;Heubach;48.787046;9.944856
081365006029;Heuchlingen;48.848999;9.951127
081365006043;Mögglingen;48.825662;9.962557
081365007065;Schwäbisch Gmünd;48.785146;9.82258
081365007079;Waldstetten;48.748489;9.825579
081365008015;Durlangen;48.857371;9.790627
081365008044;Mutlangen;48.833488;9.786722
081365008061;Ruppertshofen;48.890396;9.806797
081365008066;Spraitbach;48.884232;9.764916
081365008070;Täferrot;48.859928;9.836702
081365009068;Stödtlen;48.999503;10.316271
081365009071;Tannhausen;48.97624;10.360366
081365009075;Unterschneidheim;48.935176;10.368355
082110000000;Baden-Baden;48.74847;8.231907
082120000000;Karlsruhe;49.011323;8.412674
082150017017;Ettlingen;48.927116;8.405735
082150046046;Malsch;48.883541;8.347556
082150047047;Marxzell;48.85285;8.448283
082150064064;Östringen;49.19;8.752192
082150084084;Ubstadt-Weiher;49.177461;8.643319
082150089089;Walzbachtal;49.020915;8.601755
082150090090;Weingarten (Baden);49.055577;8.535848
082150096096;Karlsbad;48.904947;8.503124
082150097097;Kraichtal;49.133475;8.733266
082150101101;Pfinztal;48.991908;8.542235
082150102102;Eggenstein-Leopoldshafen;49.090621;8.385524
082150105105;Linkenheim-Hochstetten;49.127693;8.40746
082150106106;Waghäusel;49.231092;8.536166
082150108108;Rheinstetten;48.965117;8.315258
082150109109;Stutensee;49.091542;8.475568
082150110110;Waldbronn;48.923817;8.469883
082155001039;Kronau;49.226295;8.613732
082155001100;Bad Schönborn;49.213429;8.642773
082155002007;Bretten;49.043757;8.702808
082155002025;Gondelsheim;49.056688;8.644551
082155003009;Bruchsal;49.112397;8.593127
082155003021;Forst;49.160714;8.586993
082155003029;Hambrücken;49.194153;8.552199
082155003103;Karlsdorf-Neuthard;49.141046;8.536741
082155004099;Graben-Neudorf;49.155026;8.479568
082155004111;Dettenheim;49.172034;8.420919
082155005040;Kürnbach;49.077318;8.8463
082155005059;Oberderdingen;49.068467;8.791945
082155006066;Philippsburg;49.221398;8.444764
082155006107;Oberhausen-Rheinhausen;49.267219;8.493096
082155007082;Sulzfeld;49.106348;8.862157
082155007094;Zaisenhausen;49.107789;8.811559
082160008008;Bühlertal;48.678409;8.193574
082160013013;Forbach;48.649418;8.330263
082160015015;Gaggenau;48.817351;8.344492
082165001006;Bischweier;48.839291;8.281489
082165001024;Kuppenheim;48.818838;8.267135
082165002007;Bühl;48.693158;8.144493
082165002041;Ottersweier;48.671987;8.109434
082165003002;Au am Rhein;48.955679;8.233761
082165003005;Bietigheim;48.903836;8.262498
082165003009;Durmersheim;48.932283;8.288862
082165003012;Elchesheim-Illingen;48.931835;8.206337
082165004017;Gernsbach;48.733888;8.394793
082165004029;Loffenau;48.775791;8.403887
082165004059;Weisenbach;48.71902;8.355971
082165005023;Iffezheim;48.822477;8.143615
082165005033;Muggensturm;48.866412;8.279475
082165005039;Ötigheim;48.886338;8.239441
082165005043;Rastatt;48.863088;8.185211
082165005052;Steinmauern;48.90907;8.196275
082165006028;Lichtenau;48.716163;8.00206
082165006063;Rheinmünster;48.757806;8.047241
082165007022;Hügelsheim;48.794814;8.115731
082165007049;Sinzheim;48.759688;8.147078
082210000000;Heidelberg;49.405524;8.69421
082220000000;Mannheim;49.499525;8.500411
082250014014;Buchen (Odenwald);49.515064;9.322081
082250060060;Mudau;49.535637;9.173825
082255001032;Hardheim;49.595095;9.479776
082255001039;Höpfingen;49.582954;9.427233
082255001109;Walldürn;49.586358;9.364276
082255002033;Haßmersheim;49.302196;9.119421
082255002042;Hüffenhardt;49.300632;9.076581
082255003002;Aglasterhausen;49.362515;8.992971
082255003068;Neunkirchen;49.397209;9.019082
082255003116;Schwarzach;49.384496;8.980771
082255004024;Fahrenbach;49.438695;9.161349
082255004052;Limbach;49.468847;9.196561
082255005058;Mosbach;49.381249;9.134053
082255005067;Neckarzimmern;49.324812;9.152209
082255005074;Obrigheim;49.345571;9.059706
082255005117;Elztal;49.400588;9.20729
082255006010;Binau;49.3744;9.077023
082255006064;Neckargerach;49.39888;9.069372
082255006113;Zwingenberg;49.416555;9.034989
082255006118;Waldbrunn;49.455508;9.079014
082255007075;Osterburken;49.446093;9.41119
082255007082;Rosenberg;49.46819;9.473917
082255007114;Ravenstein;49.410143;9.530915
082255008009;Billigheim;49.344538;9.247949
082255008115;Schefflenz;49.403559;9.288386
082255009001;Adelsheim;49.390456;9.395387
082255009091;Seckach;49.437602;9.324518
082260009009;Brühl;49.395251;8.505967
082260012012;Dossenheim;49.451505;8.679548
082260018018;Eppelheim;49.395803;8.625483
082260028028;Heddesheim;49.516271;8.61035
082260036036;Ilvesheim;49.477852;8.568035
082260037037;Ketsch;49.369165;8.525991
082260038038;Ladenburg;49.476776;8.615489
082260041041;Leimen;49.342078;8.699996
082260060060;Nußloch;49.322601;8.702009
082260062062;Oftersheim;49.358516;8.594522
082260063063;Plankstadt;49.396137;8.595497
082260076076;Sandhausen;49.340296;8.643702
082260082082;Schriesheim;49.47744;8.701491
082260084084;Schwetzingen;49.380485;8.555492
082260095095;Walldorf;49.301519;8.632186
082260096096;Weinheim;49.540512;8.676508
082260103103;St. Leon-Rot;49.264152;8.611555
082260105105;Edingen-Neckarhausen;49.446168;8.594882
082260107107;Hirschberg an der Bergstraße;49.504208;8.663288
082265001013;Eberbach;49.475255;8.98873
082265001081;Schönbrunn;49.416353;8.936695
082265002020;Eschelbronn;49.318846;8.86241
082265002048;Mauer;49.337899;8.795115
082265002049;Meckesheim;49.328649;8.822599
082265002086;Spechbach;49.350937;8.887139
082265002104;Lobbach;49.374701;8.88424
082265003031;Hemsbach;49.594998;8.646597
082265003040;Laudenbach;49.610876;8.647258
082265004003;Altlußheim;49.297914;8.502977
082265004032;Hockenheim;49.328163;8.530252
082265004059;Neulußheim;49.294334;8.522567
082265004068;Reilingen;49.297728;8.572036
082265005006;Bammental;49.357532;8.775434
082265005022;Gaiberg;49.363705;8.739138
082265005056;Neckargemünd;49.389816;8.826182
082265005097;Wiesenbach;49.362956;8.825886
082265006046;Malsch;49.243806;8.672088
082265006054;Mühlhausen;49.247914;8.72863
082265006065;Rauenberg;49.263474;8.691452
082265007027;Heddesbach;49.484765;8.831084
082265007029;Heiligkreuzsteinach;49.497401;8.78994
082265007080;Schönau;49.443809;8.803136
082265007099;Wilhelmsfeld;49.465806;8.767118
082265008085;Sinsheim;49.238171;8.879753
082265008101;Zuzenhausen;49.298617;8.82161
082265008102;Angelbachtal;49.225187;8.773232
082265009017;Epfenbach;49.343155;8.919911
082265009055;Neckarbischofsheim;49.286134;8.985173
082265009058;Neidenstein;49.318888;8.897998
082265009066;Reichartshausen;49.36364;8.941651
082265009091;Waibstadt;49.294451;8.905228
082265009106;Helmstadt-Bargen;49.318875;8.996035
082265010010;Dielheim;49.282385;8.764257
082265010098;Wiesloch;49.298921;8.7144
082310000000;Pforzheim;48.876423;8.712595
082350065065;Schömberg;48.794471;8.647113
082350080080;Wildberg;48.634775;8.745311
082355001006;Altensteig;48.596353;8.601682
082355001022;Egenhausen;48.564741;8.617683
082355001066;Simmersfeld;48.624729;8.51296
082355002007;Althengstett;48.730191;8.7855
082355002029;Gechingen;48.692987;8.826738
082355002057;Ostelsheim;48.722558;8.846172
082355002067;Simmozheim;48.749604;8.801871
082355003018;Dobel;48.790176;8.493823
082355003033;Bad Herrenalb;48.796588;8.441884
082355004008;Bad Liebenzell;48.772919;8.734218
082355004073;Unterreichenbach;48.815397;8.694443
082355005047;Neubulach;48.660896;8.673893
082355005050;Neuweiler;48.671143;8.596884
082355005084;Bad Teinach-Zavelstein;48.697499;8.666634
082355006055;Oberreichenbach;48.739149;8.632653
082355006085;Calw;48.70949;8.735969
082355007020;Ebhausen;48.604797;8.676323
082355007032;Haiterbach;48.530127;8.645663
082355007046;Nagold;48.540412;8.721138
082355007060;Rohrdorf;48.568146;8.68609
082355008025;Enzklösterle;48.653402;8.454702
082355008035;Höfen an der Enz;48.800973;8.577824
082355008079;Bad Wildbad;48.724793;8.528013
082360004004;Birkenfeld;48.870554;8.608664
082360028028;Illingen;48.977555;8.908301
082360030030;Ispringen;48.92404;8.674464
082360033033;Knittlingen;49.023239;8.777168
082360046046;Niefern-Öschelbronn;48.907543;8.799151
082360070070;Keltern;48.896776;8.576345
082360071071;Remchingen;48.94202;8.572541
082360072072;Straubenhardt;48.844471;8.523841
082365001019;Friolzheim;48.835127;8.825089
082365001025;Heimsheim;48.813324;8.866354
082365001039;Mönsheim;48.858454;8.868226
082365001065;Wiernsheim;48.888726;8.873388
082365001067;Wimsheim;48.852736;8.814701
082365001068;Wurmberg;48.873857;8.813788
082365002011;Eisingen;48.944465;8.676261
082365002074;Kämpfelbach;48.933491;8.627509
082365002076;Königsbach-Stein;48.972275;8.634786
082365003038;Maulbronn;48.999026;8.817984
082365003061;Sternenfels;49.034719;8.862479
082365004040;Mühlacker;48.94356;8.85731
082365004050;Ötisheim;48.963294;8.800086
082365005013;Engelsbrand;48.829204;8.655368
082365005043;Neuenbürg;48.826036;8.57277
082365006031;Kieselbronn;48.934867;8.752372
082365006073;Neulingen;48.967218;8.711063
082365006075;Ölbronn-Dürrn;48.968971;8.754625
082365007044;Neuhausen;48.807428;8.765827
082365007062;Tiefenbronn;48.815897;8.810249
082370002002;Alpirsbach;48.359013;8.40567
082370004004;Baiersbronn;48.541711;8.325174
082370045045;Loßburg;48.39921;8.448572
082375001019;Dornstetten;48.47967;8.503071
082375001030;Glatten;48.436206;8.515234
082375001061;Schopfloch;48.434139;8.551324
082375001074;Waldachtal;48.487926;8.582232
082375002028;Freudenstadt;48.479794;8.414242
082375002073;Seewald;48.585852;8.455998
082375002075;Bad Rippoldsau-Schapbach;48.414058;8.296131
082375003024;Empfingen;48.397606;8.723226
082375003027;Eutingen im Gäu;48.473184;8.761706
082375003040;Horb am Neckar;48.443584;8.660881
082375005032;Grömbach;48.566022;8.529477
082375005054;Pfalzgrafenweiler;48.528146;8.545693
082375005072;Wörnersberg;48.561677;8.563561
083110000000;Freiburg im Breisgau;47.992652;7.818059
083150068068;Lenzkirch;47.866863;8.200823
083150076076;Neuenburg am Rhein;47.831176;7.570465
083150133133;Vogtsburg im Kaiserstuhl;48.090262;7.636121
083155001006;Bad Krozingen;47.920869;7.681027
083155001048;Hartheim am Rhein;47.92958;7.619142
083155002015;Breisach am Rhein;48.016761;7.621553
083155002059;Ihringen;48.054312;7.657981
083155002072;Merdingen;48.023243;7.683674
083155003020;Buchenbach;47.968095;8.027618
083155003064;Kirchzarten;47.962918;7.950713
083155003084;Oberried;47.905542;7.96082
083155003109;Stegen;48.001652;7.970234
083155004014;Bollschweil;47.913868;7.819436
083155004131;Ehrenkirchen;47.908871;7.763977
083155005047;Gundelfingen;48.03256;7.886508
083155005051;Heuweiler;48.046204;7.902847
083155006008;Ballrechten-Dottingen;47.857094;7.700138
083155006033;Eschbach;47.894553;7.636009
083155006050;Heitersheim;47.87684;7.654948
083155007003;Au;47.953826;7.833812
083155007056;Horben;47.935135;7.857109
083155007073;Merzhausen;47.965049;7.825379
083155007107;Sölden;47.931001;7.810553
083155007125;Wittnau;47.939055;7.823588
083155008016;Breitnau;47.939639;8.087466
083155008052;Hinterzarten;47.893509;8.078417
083155009013;Bötzingen;48.073763;7.715676
083155009030;Eichstetten am Kaiserstuhl;48.09647;7.731346
083155009043;Gottenheim;48.048532;7.726193
083155010039;Friedenweiler;47.909922;8.276711
083155010070;Löffingen;47.884169;8.353148
083155011115;Umkirch;48.032667;7.760931
083155011132;March;48.063552;7.777091
083155012004;Auggen;47.788765;7.588865
083155012007;Badenweiler;47.793647;7.68282
083155012022;Buggingen;47.854059;7.632151
083155012074;Müllheim im Markgräflerland;47.808479;7.654321
083155012111;Sulzburg;47.829382;7.721773
083155013041;Glottertal;48.041872;7.962272
083155013094;St. Märgen;47.990338;8.100962
083155013095;St. Peter;48.030842;8.04766
083155014028;Ebringen;47.952003;7.788843
083155014089;Pfaffenweiler;47.938276;7.759517
083155014098;Schallstadt;47.960463;7.735988
083155015037;Feldberg (Schwarzwald);47.86478;8.06722
083155015102;Schluchsee;47.813975;8.16233
083155016108;Staufen im Breisgau;47.86981;7.733543
083155016130;Münstertal/Schwarzwald;47.853833;7.820591
